author,paper_count,institution,2013,2014,2015,2016,2017,2018,2019,Notes
Po-Sen Huang,4,Google,0,0,0,0,0,2,2
Meire Fortunato,4,Google,0,0,1,0,0,1,2
Pan Zhou,4,National University of Singapore,0,0,0,0,0,3,1
Zsolt Kira,4,<none>,0,0,0,0,0,1,3
Rogerio Feris,4,<none>,0,0,0,0,0,3,1
Manmohan Chandraker,4,<none>,0,0,0,1,1,0,2
Stephan Zheng,4,Salesforce,0,0,0,1,0,0,3
Wanli Ouyang,4,<none>,0,0,0,1,1,1,1
Leonidas Guibas,4,<none>,0,1,1,0,0,1,1
Alexander Gaunt,4,<none>,0,0,0,0,0,1,3
Thomas Dietterich,4,<none>,0,2,0,0,0,0,2
Gagandeep Singh,4,ETH Zurich,0,0,0,0,0,1,3
Logan Engstrom,4,Massachusetts Institute of Technology,0,0,0,0,0,0,4
Yu Bai,4,Stanford University,0,0,0,0,0,0,4
Ruitong Huang,4,Borealis AI,0,0,0,1,0,1,2
Yao Li,4,<none>,0,1,0,0,1,1,1
Caroline Uhler,4,<none>,0,0,0,0,1,2,1
Gamaleldin Elsayed,4,"Google Research, Brain Team",0,0,0,0,0,2,2
Haggai Maron,4,NVIDIA Research,0,0,0,0,0,1,3
Farzan Farnia,4,<none>,0,0,1,1,0,1,1
Yee Whye   Teh,4,<none>,0,0,0,0,0,0,4
Amanpreet Singh,4,Facebook,0,0,0,0,0,0,4
Felix Berkenkamp,4,ETH Zurich,0,0,0,1,1,0,2
Jarvis Haupt,4,<none>,0,0,0,1,2,0,1
James Lucas,4,University of Toronto,0,0,0,0,0,0,4
Romain Couillet,4,CentralSupélec,0,0,0,0,0,2,2
Xiaohan Chen,4,Texas A&M University,0,0,0,0,0,2,2
Mantas Mazeika,4,University of Chicago,0,0,0,0,0,1,3
Sang-Woo Lee,4,<none>,0,0,0,1,1,1,1
Yonghui Wu,4,Google,0,0,0,1,0,1,2
Yuan Cao,4,"University of California, Los Angeles",0,0,0,0,0,0,4
Alex Wang,4,New York University,0,0,0,0,1,0,3
Ashish Vaswani,4,Google,0,0,0,0,1,1,2
Bin Dong,4,Peking University,0,0,0,0,0,2,2
Jakob Uszkoreit,4,<none>,0,0,0,0,1,1,2
Ruiyi Zhang,4,Duke University,0,0,0,0,0,1,3
Chenyang Tao,4,Duke University,0,0,0,0,0,1,3
Greg Mori,4,<none>,2,0,0,0,0,1,1
George Papamakarios,4,Google,0,0,0,1,1,0,2
"Aurelien Lucchi,",4,<none>,1,0,0,1,0,2,0
"Krikamol Muandet,",4,<none>,2,1,1,0,0,0,0
"Byron Boots,",4,<none>,1,0,0,1,1,0,1
"Ravi Kumar,",4,<none>,1,0,0,0,1,1,1
"Avinava Dubey,",4,<none>,1,0,1,1,0,1,0
"François Laviolette,",4,<none>,2,1,0,1,0,0,0
Alexandros Kalousis,4,<none>,1,1,1,0,1,0,0
"Andrew Cotter,",4,<none>,1,0,0,0,0,1,2
"Mladen Kolar,",4,<none>,2,0,0,0,1,0,1
"Haim Avron,",4,<none>,1,1,1,0,1,0,0
"Minmin Chen,",4,<none>,2,1,0,0,0,1,0
Christian Igel,4,University of Copenhagen,1,1,0,1,0,0,1
"Mohammad Ghavamzadeh,",4,<none>,1,0,0,0,3,0,0
Daniil Ryabko,4,<none>,1,1,1,0,1,0,0
"David Lopez-Paz,",4,<none>,1,1,1,0,0,0,1
Ghahramani Zoubin,4,<none>,4,0,0,0,0,0,0
"Michal Valko,",4,<none>,1,1,1,1,0,0,0
"Alexandra Carpentier,",4,<none>,2,0,1,1,0,0,0
"Uri Shalit,",4,<none>,1,1,0,1,1,0,0
"Chong Wang,",4,<none>,1,0,0,1,1,0,1
"Frank Wood,",4,<none>,1,0,0,0,0,2,1
"Tor Lattimore,",4,<none>,1,0,0,1,0,0,2
"Praneeth Netrapalli,",4,<none>,1,0,0,2,1,0,0
Rich Zemel,4,<none>,1,2,1,0,0,0,0
Manik Varma,4,<none>,1,0,1,0,1,1,0
"Felix Yu,",4,<none>,1,1,0,0,0,1,1
"Alex Gittens,",4,<none>,1,1,0,0,2,0,0
"Rishabh Iyer,",4,<none>,1,1,1,1,0,0,0
"Stefanie Jegelka,",4,<none>,1,1,0,1,1,0,0
"Sebastian Nowozin,",4,<none>,1,1,0,0,1,0,1
Carsten Rother,4,<none>,2,0,1,1,0,0,0
"David Duvenaud,",4,<none>,1,0,1,0,0,1,1
"Jeff Bilmes,",4,<none>,1,0,1,1,0,0,1
"Razvan Pascanu,",4,<none>,1,0,0,0,1,2,0
"Adam Coates,",4,<none>,1,0,0,2,1,0,0
"Riad Akrour,",4,<none>,0,1,0,1,1,0,1
"Jan Peters,",4,<none>,0,0,0,0,1,1,2
"Aarti Singh,",4,<none>,0,0,0,0,2,2,0
"Shubho Sengupta,",4,<none>,0,0,0,2,1,0,1
"Yingyu Liang,",4,<none>,0,1,0,1,2,0,0
"Devansh Arpit,",4,<none>,0,0,0,2,1,0,1
"Ian Osband,",4,<none>,0,0,0,1,2,1,0
"Philip Bachman,",4,<none>,0,1,1,0,1,1,0
"Sebastian Pokutta,",4,<none>,0,0,0,0,3,0,1
"Alessandro Lazaric,",4,<none>,0,1,0,0,1,2,0
"Rina Panigrahy,",4,<none>,0,1,0,0,1,0,2
"Simon Osindero,",4,<none>,0,0,0,0,3,1,0
"Michael Auli,",4,<none>,0,0,0,0,2,1,1
"Ilias Diakonikolas,",4,<none>,0,0,0,1,1,1,1
"Samy Bengio,",4,<none>,0,0,0,0,2,1,1
"Sander Dieleman,",4,<none>,0,0,0,1,1,2,0
"Chelsea Finn,",4,<none>,0,0,0,1,1,0,2
"Justin Gilmer,",4,<none>,0,0,0,0,2,1,1
"Gregory Farquhar,",4,<none>,0,0,0,0,1,2,1
"Tian Gao,",4,<none>,0,0,0,0,1,1,2
"Dan Garber,",4,<none>,0,0,2,1,1,0,0
"Chi Jin,",4,<none>,0,0,0,2,2,0,0
"Claudio Gentile,",4,<none>,0,1,0,0,1,1,1
"Shuai Li,",4,<none>,0,1,0,1,1,0,1
"Arun Sai Suggala,",4,<none>,0,0,1,0,3,0,0
Kannan Ramchandran,4,<none>,0,0,2,1,1,0,0
"Matthew Botvinick,",4,<none>,0,0,0,1,1,0,2
"Charles Blundell,",4,<none>,0,1,1,0,1,1,0
"Aaron Roth,",4,<none>,0,1,0,0,1,1,1
"Alexandros G. Dimakis,",4,<none>,0,0,0,0,4,0,0
"Alex Dimakis,",4,<none>,0,0,1,0,1,1,1
"Brooks Paige,",4,<none>,0,1,0,2,1,0,0
"Yi Zhou,",4,<none>,0,0,0,0,3,0,1
"Jianmin Wang,",4,<none>,0,0,1,0,1,1,1
Matthias Grossglauser,4,EPFL,0,0,1,0,2,0,1
"Vahab Mirrokni,",4,<none>,0,0,0,1,1,0,2
"Dino Oglic,",4,<none>,0,0,0,0,1,1,2
Thomas Gärtner,4,<none>,0,0,0,1,2,0,1
"Honglak Lee,",4,<none>,0,0,0,0,1,0,3
"David Knowles,",4,<none>,0,2,1,0,1,0,0
"Daan Wierstra,",4,<none>,0,1,0,1,1,1,0
"Siamak Ravanbakhsh,",4,<none>,0,1,0,2,1,0,0
"Adam Santoro,",4,<none>,0,0,0,1,1,1,1
"Si Si,",4,<none>,0,2,0,1,1,0,0
"Ke Sun,",4,<none>,0,2,1,0,1,0,0
Richard Turner,4,Cambridge,0,0,1,2,1,0,0
"Nathan Srebro,",4,<none>,0,0,0,0,1,0,3
Chi-Jen Lu,4,<none>,0,1,0,1,2,0,0
"Niru Maheswaranathan,",4,<none>,0,0,1,0,1,0,2
"Yi Xu,",4,<none>,0,0,0,0,1,1,2
"Hongteng Xu,",4,<none>,0,0,0,1,1,1,1
"Gavin Taylor,",4,<none>,0,1,0,1,1,0,1
"Kai Zhong,",4,<none>,0,0,1,1,1,1,0
"Zhao Song,",4,<none>,0,0,0,0,1,2,1
"Sewoong Oh,",4,<none>,0,0,1,3,0,0,0
Venu Govindaraju,4,<none>,0,2,0,2,0,0,0
"Erich Elsen,",4,<none>,0,0,0,2,0,2,0
"Alon Cohen,",4,<none>,0,0,1,1,0,1,1
"Tamir Hazan,",4,<none>,0,2,1,1,0,0,0
Pierre Vandergheynst,4,<none>,0,0,0,2,0,2,0
"Zheng Qu,",4,<none>,0,0,1,2,0,0,1
"Amar Shah,",4,<none>,0,0,1,3,0,0,0
"Daniel Hernandez-Lobato,",4,<none>,0,0,1,3,0,0,0
Kunle Olukotun,4,<none>,0,0,3,1,0,0,0
"Ahmed Alaa,",4,<none>,0,0,0,1,0,2,1
"Bruno Scherrer,",4,<none>,0,0,1,1,0,1,1
"Timothy Lillicrap,",4,<none>,0,0,0,2,0,0,2
"Arthur Szlam,",4,<none>,0,1,0,1,0,2,0
Jonas Peters,4,<none>,1,0,2,1,0,0,0
"Michael Tschannen,",4,<none>,0,0,0,1,0,2,1
"Vasilis Syrgkanis,",4,<none>,0,0,0,1,0,2,1
Alain Rakotomamonjy,4,Université de Rouen Normandie   Criteo AI Lab,0,0,0,1,1,0,2
"Roy Frostig,",4,<none>,0,0,1,2,0,0,1
"Tom Rainforth,",4,<none>,0,0,0,1,0,2,1
Pavel Serdyukov,4,Yandex,0,0,0,2,0,0,2
"Maruan Al-Shedivat,",4,<none>,0,0,0,1,0,2,1
"Mingming Gong,",4,<none>,0,0,2,1,0,0,1
"Taco Cohen,",4,<none>,0,1,1,1,0,0,1
"Shie Mannor,",4,<none>,0,3,0,0,0,0,1
"Andrew Miller,",4,<none>,0,1,1,0,0,1,1
"Ryan Adams,",4,<none>,0,2,2,0,0,0,0
"Yasin Abbasi-Yadkori,",4,<none>,0,2,1,0,0,0,1
"Jie Wang,",4,<none>,0,3,1,0,0,0,0
"Neil Houlsby,",4,<none>,0,3,0,0,0,0,1
"Dominik Janzing,",4,<none>,0,1,2,0,0,1,0
"Alex Smola,",4,<none>,0,2,0,0,0,1,1
"Jacob Gardner,",4,<none>,0,1,1,0,0,1,1
"Issei Sato,",4,<none>,0,2,0,0,0,2,0
Christoph Lampert,4,<none>,0,1,0,0,0,1,2
Ben Taskar,4,<none>,2,2,0,0,0,0,0
"Yujia Li,",4,<none>,0,1,1,0,0,0,2
Karol Gregor,4,Google,0,1,0,1,0,1,1
"Ethan Fetaya,",4,<none>,0,0,1,0,0,2,1
"Jonathan Huggins,",4,<none>,0,0,2,0,0,0,2
"Alexander Rush,",4,<none>,0,0,1,0,0,2,1
Ron Meir,4,<none>,0,2,1,0,0,1,0
Animashree Anandkumar,4,<none>,0,1,0,0,0,2,1
"Junzhou Huang,",4,<none>,0,0,0,0,0,3,1
"Chenyang Tao,",4,<none>,0,0,0,0,0,3,1
"Hamed Hassani,",4,<none>,0,0,0,0,0,2,2
"Liqun Chen,",4,<none>,0,0,0,0,0,3,1
"Lester Mackey,",4,<none>,0,0,0,0,0,3,1
Chris Oates,4,<none>,0,0,1,0,1,1,1
"Ruiyi Zhang,",4,<none>,0,0,0,0,0,2,2
"Yee Whye Teh,",4,<none>,0,0,0,0,0,3,1
"Aditya Grover,",4,<none>,0,0,0,0,0,2,2
Dennis Wei,4,<none>,0,0,0,1,1,2,0
Angela Zhou,4,Cornell,0,0,0,0,0,2,2
"Ce Zhang,",4,<none>,0,0,0,0,0,2,2
Andrew Gordon Wilson,4,New York University,0,0,0,0,0,1,3
"Michael A. Osborne,",4,<none>,0,0,0,0,0,1,3
"Chang Liu,",4,<none>,0,0,0,0,0,1,3
Timothy Hospedales,4,University of Edinburgh,0,0,0,0,0,0,4
Tal Wagner,4,Massachusetts Institute of Technology,0,0,0,0,2,0,2
Ilya Razenshteyn,4,Microsoft,0,0,1,0,1,0,2
Justin Romberg,4,Georgia Institute of Technology,0,0,1,0,1,0,2
Joshua Wang,4,Google,0,0,0,0,1,1,2
Uri Stemmer,4,<none>,0,0,0,0,1,2,1
"Peter Bailis,",4,<none>,0,0,0,0,0,0,4
Gongguo Tang,4,Colorado School of Mines,0,0,1,0,0,0,3
Akiko Takeda,4,<none>,1,0,0,0,2,0,1
Mert Gurbuzbalaban,4,Rutgers,0,0,0,0,1,0,3
Jalaj Upadhyay,4,Apple,0,0,0,0,0,2,2
Bo Han,4,RIKEN,0,0,0,0,0,2,2
Chen-Yu Wei,4,<none>,0,0,0,1,1,1,1
James L. Sharpnack,4,<none>,1,0,0,0,2,0,1
Alain Durmus,4,ENS Paris Saclay,0,0,0,1,0,1,2
Eric J. Horvitz,4,<none>,0,0,0,0,1,0,3
Patrick Rebeschini,4,University of Oxford,0,0,0,0,1,0,3
Chris Russell,4,The Alan Turing Institute/ The University of Surrey,0,0,0,0,3,0,1
Gilles Louppe,4,University of Liège,1,0,0,0,1,0,2
Jon Schneider,4,Google,0,0,0,0,0,1,3
Justin M. Solomon,4,<none>,0,0,0,0,1,0,3
Aaron Defazio,4,Facebook AI Research,0,1,0,1,0,0,2
Hao Su,4,University of California San Diego,0,0,0,1,1,1,1
Difan Zou,4,"University of California, Los Angeles",0,0,0,0,0,1,3
Guoyin Wang,4,Duke University,0,0,0,0,1,1,2
Peter Dayan,4,Max Planck Institute for Biological Cybernetics,1,1,0,0,0,1,1
Emmanuel Candes,4,Stanford University,0,1,1,0,0,0,2
Hoi-To Wai,4,The Chinese University of Hong Kong,0,0,0,0,0,2,2
Vincent Cohen-Addad,4,CNRS & Sorbonne Université,0,0,0,0,1,1,2
Maithra Raghu,4,Cornell University and Google Brain,0,0,0,1,1,1,1
Georgios Giannakis,4,University of Minnesota,0,0,0,1,1,1,1
Ryan M. Rogers,4,<none>,0,0,0,2,1,0,1
Bryon Aragam,4,Carnegie Mellon,0,0,0,0,0,2,2
Rosanne Liu,4,Uber AI Labs,0,0,0,0,0,2,2
Changshui Zhang,4,Tsinghua University,0,0,0,0,0,3,1
Xiao Li,4,UC Berkeley,0,0,1,0,0,1,2
Will Hamilton,4,McGill,0,0,0,0,1,2,1
Rajat Sen,4,Amazon,0,0,0,1,1,0,2
Yudong Chen,4,Cornell,0,1,0,1,0,0,2
Ronan Fruit,4,Inria Lille,0,0,0,0,1,1,2
Zhen Liu,4,"MILA, University of Montreal",0,0,0,0,0,2,2
Mr. Prabhat,4,LBL/NERSC,0,0,1,0,2,0,1
Jacob Gardner,4,Uber AI Labs,0,0,1,0,0,1,2
Chongxuan LI,4,Tsinghua University,0,0,0,0,2,1,1
Rajiv Khanna,4,UC Berkeley,0,1,0,1,0,1,1
Chris Junchi Li,4,Tecent AI Lab,0,0,0,1,1,1,1
Xingguo Li,4,Princeton University,0,0,0,0,3,0,1
Shanshan Wu,4,University of Texas at Austin,0,0,0,2,0,0,2
Marco Gaboardi,4,University at Buffalo,0,0,0,0,0,2,2
Stephen Tu,4,UC Berkeley,0,0,0,1,0,1,2
Asuman Ozdaglar,4,Massachusetts Institute of Technology,1,0,0,0,1,1,1
Aran Nayebi,4,Stanford University,0,0,0,1,0,1,2
Tri Dao,4,Stanford University,0,0,0,0,1,1,2
Katherine A. Heller,4,<none>,0,0,2,0,1,0,1
Richard L. Lewis,4,<none>,1,1,1,0,0,0,1
Stefan Wager,4,Stanford University,1,2,0,0,0,0,1
Peter Frazier,4,Cornell / Uber,0,0,0,1,2,0,1
Austin R. Benson,4,<none>,0,1,0,1,0,1,1
Horia Mania,4,UC Berkeley,0,0,0,0,0,2,2
Raef Bassily,4,The Ohio State University,0,0,0,0,1,1,2
Daniel Kane,4,UC San Diego,0,0,0,0,0,1,3
Ken-Ichi Kawarabayashi,4,National Institute of Informatics,0,0,0,0,1,1,2
Kristjan Greenewald,4,IBM Research,0,0,0,0,2,0,2
Aditya Bhaskara,4,University of Utah,0,1,0,1,0,0,2
Nicholas Bambos,4,,0,0,0,0,2,1,1
Peter W. Glynn,4,<none>,0,0,0,0,2,1,1
Ehsan Abbasi,4,Caltech,0,0,1,0,0,1,2
Julien Perolat,4,Google,0,0,0,0,1,2,1
Jean-Bastien Grill,4,Google,0,0,1,1,0,1,1
Edwin V. Bonilla,4,<none>,0,2,1,0,0,0,1
Felipe Tobar,4,Universidad de Chile,0,0,1,0,1,1,1
David Gamarnik,4,Massachusetts Institute of Technology,0,2,0,0,0,1,1
Se-Young Yun,4,KAIST,0,1,1,1,0,0,1
Jiecao Chen,4,Google,0,0,0,1,0,2,1
Felix Xinnan X. Yu,4,<none>,0,0,1,1,0,1,1
Soroosh Shafieezadeh Abadeh,4,EPFL,0,0,1,0,0,1,2
Miro Dudik,4,Microsoft,0,0,0,1,2,0,1
Dmitri Chklovskii,4,"Flatiron Institute, Simons Foundation",0,0,1,0,1,1,1
Andres Munoz,4,Google,0,1,1,0,1,0,1
Nicolas Courty,4,"IRISA, Universite Bretagne-Sud",0,0,0,2,1,0,1
Gleb Gusev,4,Yandex,0,0,0,2,0,1,1
Kwang-Sung Jun,4,U of Arizona,0,0,1,0,1,1,1
Sundeep Rangan,4,New York University,0,1,0,0,1,1,1
Alyson K. Fletcher,4,<none>,0,1,0,0,1,1,1
Vatsal Sharan,4,Stanford University,0,0,0,0,1,2,1
Juho Lee,4,<none>,0,0,1,1,0,2,0
Miguel A. Carreira-Perpinan,4,<none>,0,0,1,2,0,1,0
Jialei Wang,4,<none>,0,0,0,1,1,2,0
Christoph Dann,4,<none>,0,0,2,0,1,1,0
Weihao Gao,4,<none>,0,0,0,1,2,1,0
Milan Vojnovic,4,<none>,0,1,1,0,1,1,0
Hongseok Namkoong,4,<none>,0,0,0,1,1,2,0
Ofer Meshi,4,<none>,0,0,1,1,1,1,0
Emilie Kaufmann,4,<none>,1,0,0,1,1,1,0
Adam Smith,4,<none>,1,0,1,0,0,2,0
Matus J. Telgarsky,4,<none>,1,1,0,0,1,1,0
Blake E. Woodworth,4,<none>,0,0,0,1,1,2,0
Princeton Zhaoran Wang,4,<none>,0,0,0,0,1,3,0
Kevin Canini,4,<none>,0,0,0,2,1,1,0
David Bindel,4,<none>,0,0,1,0,1,2,0
Anirudh Goyal ALIAS PARTH GOYAL,4,<none>,0,0,0,1,2,1,0
Yash Deshpande,4,<none>,0,2,0,0,1,1,0
Jordan L. Ying,4,<none>,2,1,0,0,0,1,0
Tim Roughgarden,4,<none>,1,0,1,0,1,1,0
Matthew J. Johnson,4,<none>,1,0,1,1,0,1,0
Alan A. Stocker,4,<none>,2,0,0,2,0,0,0
Sida Wang,4,<none>,1,2,1,0,0,0,0
Xinghao Pan,4,<none>,1,1,1,1,0,0,0
Xavier Bresson,4,<none>,1,0,0,2,1,0,0
Bertrand Thirion,4,<none>,1,0,1,1,1,0,0
Mijung Park,4,<none>,1,1,2,0,0,0,0
Zoltan Szabo,4,<none>,0,0,3,0,1,0,0
Michael Chertkov,4,<none>,0,0,1,2,1,0,0
arthur szlam,4,<none>,0,0,2,2,0,0,0
Francisco Ruiz,4,<none>,0,0,1,1,2,0,0
Yichen Wang,4,<none>,0,0,2,1,1,0,0
Emile Richard,4,<none>,0,3,1,0,0,0,0
Brendan J. Frey,4,<none>,0,0,2,0,2,0,0
Sashank J. Reddi,4,<none>,0,0,1,3,0,0,0
Luc V. Gool,4,<none>,0,2,0,1,1,0,0
Qihang Lin,4,<none>,0,1,0,1,2,0,0
Yuchen Pu,4,<none>,0,0,0,0,4,0,0
Weiran Huang,3,<none>,0,0,0,0,1,1,1
Jingtian Fu,3,<none>,0,0,0,1,2,0,0
Yejun Liu,3,<none>,0,0,0,1,2,0,0
Yu Zheng,3,<none>,0,0,0,0,2,1,0
Aleksandr Farseev,3,<none>,0,0,0,0,2,0,1
Zhiyong Feng,3,<none>,0,0,0,0,2,1,0
Shiqiang Yang,3,<none>,0,0,0,1,2,0,0
Kevin Chen-Chuan Chang,3,<none>,0,0,0,1,1,1,0
Jian Pei,3,<none>,1,0,0,0,1,1,0
Ming Sun,3,sensetime.com,0,0,0,0,1,1,1
Quanzeng You,3,<none>,0,0,1,1,1,0,0
Xiaoming Sun,3,<none>,0,0,0,1,2,0,0
Ankit Singh Rawat,3,Google,0,0,1,0,1,0,1
Michael Schofield,3,<none>,0,0,1,1,1,0,0
MohammadTaghi Hajiaghayi,3,<none>,0,0,0,0,3,0,0
Shani Alkoby,3,<none>,0,0,0,0,2,0,1
Simon Mackenzie,3,<none>,0,1,0,0,1,1,0
Giuseppe De Nittis,3,<none>,0,0,0,1,1,1,0
Saeed Seddighin,3,<none>,0,0,0,1,2,0,0
Jiehua Chen,3,<none>,0,1,1,0,1,0,0
Gianluca Brero,3,<none>,0,0,0,0,1,1,1
Sven Seuken,3,<none>,0,0,1,0,1,0,1
Reinhard Pichler,3,<none>,0,2,0,0,1,0,0
Debmalya Panigrahi,3,<none>,0,0,0,0,1,0,2
Arkadii Slinko,3,<none>,0,0,0,1,1,0,1
Diodato Ferraioli,3,<none>,0,0,1,0,1,0,1
Carmine Ventre,3,<none>,0,0,2,0,1,0,0
Sebastien Lahaie,3,<none>,0,0,1,0,2,0,0
Hau Chan,3,<none>,0,1,1,0,1,0,0
Tao Zhou,3,<none>,0,0,0,0,2,1,0
Jianye Hao,3,<none>,0,0,0,0,1,1,1
Yasushi Kawase,3,<none>,0,0,0,0,1,1,1
Luis E. Ortiz,3,<none>,0,2,0,0,1,0,0
Atsushi Iwasaki,3,<none>,0,0,1,0,1,1,0
Sujoy Sikdar,3,<none>,0,0,0,0,1,0,2
Jens Witkowski,3,<none>,0,0,0,1,1,1,0
Katharina Eggensperger,3,<none>,0,0,2,0,1,0,0
Graeme Gange,3,<none>,0,0,0,1,1,1,0
Stefan Funke,3,<none>,0,0,0,0,1,1,1
Mohammad Raza,3,<none>,0,1,0,0,1,1,0
Shuyang Wang,3,<none>,0,0,0,1,2,0,0
Giovanni Amendola,3,<none>,0,0,0,0,2,1,0
Francesco Ricca,3,<none>,0,0,0,1,1,1,0
Marco Montali,3,<none>,0,1,1,0,1,0,0
Yazmín Ibáñez-García,3,<none>,0,0,0,0,1,1,1
Scott Alfeld,3,<none>,0,0,0,1,1,0,1
Longin Jan Latecki,3,<none>,0,1,0,0,2,0,0
Li Shang,3,<none>,1,0,0,0,2,0,0
Xin Dong,3,<none>,0,0,0,0,2,1,0
Shirish Shevade,3,iisc,0,0,0,0,1,0,2
Yu Su,3,<none>,0,0,0,0,1,1,1
Guoping Hu,3,<none>,0,0,0,0,1,1,1
Songcan Chen,3,<none>,0,0,0,0,1,0,2
Chen Zhu,3,<none>,0,0,0,0,1,1,1
Shouyi Wang,3,<none>,0,0,1,1,1,0,0
Chang Wen Chen,3,<none>,0,0,0,1,2,0,0
Anton Milan,3,<none>,0,0,0,0,2,1,0
S. Hamid Rezatofighi,3,<none>,0,0,0,0,2,1,0
Songfang Huang,3,<none>,0,0,2,0,1,0,0
Bin Liu,3,Nanjing University of Posts and Telecommunications,0,0,0,0,1,1,1
Chen Tessler,3,Technion,0,0,0,0,1,0,2
Tian Tian,3,<none>,0,0,0,1,1,1,0
Jingyuan Wang,3,<none>,0,0,0,0,1,1,1
Zhang Xiong,3,<none>,0,0,0,0,1,2,0
Wenmin Wang,3,Peking University,0,0,0,1,1,0,1
Daniel Marcu,3,<none>,0,0,0,1,1,1,0
Meng Yang,3,<none>,0,0,0,2,1,0,0
Lefei Zhang,3,<none>,0,0,0,0,1,1,1
Qian Zhang,3,<none>,0,0,0,0,1,0,2
Bo Du,3,<none>,0,0,0,0,1,1,1
Jean Harb,3,<none>,0,0,0,0,2,1,0
Joseph Wang,3,<none>,0,0,1,1,1,0,0
Wei-Cheng Chang,3,<none>,0,0,0,0,2,0,1
Shivaram Kalyanakrishnan,3,<none>,0,0,0,1,1,0,1
Dimitris N. Metaxas,3,<none>,0,0,0,1,2,0,0
Mahsa Baktashmotlagh,3,<none>,0,0,1,0,1,0,1
Qinfeng Shi,3,<none>,0,0,0,0,2,1,0
Satoshi Hara,3,Osaka University,0,0,0,0,1,1,1
Quang Minh Hoang,3,<none>,0,0,0,0,1,1,1
Yi-Qi Hu,3,<none>,0,0,0,1,1,0,1
Zhiwu Huang,3,<none>,0,0,0,0,1,1,1
Chong Peng,3,<none>,0,0,0,1,1,1,0
Sahil Sharma,3,<none>,0,0,0,0,2,1,0
Haifang Li,3,<none>,0,1,1,0,1,0,0
Yali Wang,3,<none>,0,1,0,0,1,1,0
Miaomiao Li,3,<none>,0,0,0,0,2,0,1
Hailun Lin,3,<none>,0,0,0,1,2,0,0
Yifei Ma,3,Amazon,1,0,0,0,1,0,1
Travis Mandel,3,<none>,0,0,1,1,1,0,0
Yun-En Liu,3,<none>,0,0,1,1,1,0,0
Zoran Popović,3,<none>,0,0,1,1,1,0,0
Boris Muzellec,3,"ENSAE, Institut Polytechnique de Paris",0,0,0,0,1,1,1
Wei Zhu,3,<none>,0,0,0,1,1,1,0
Adam White,3,<none>,0,0,0,0,1,1,1
Zhang Yi,3,<none>,0,1,1,0,1,0,0
Li Shen,3,<none>,0,0,0,1,1,1,0
Xinmei Tian,3,<none>,0,0,0,0,1,2,0
Qinliang Su,3,<none>,0,0,0,0,2,1,0
Voot Tangkaratt,3,<none>,0,0,0,0,1,1,1
Paolo Dragone,3,<none>,0,0,0,0,1,2,0
Devdatt Dubhashi,3,<none>,0,0,1,0,1,0,1
Xingjian Shi,3,<none>,0,0,1,0,2,0,0
Quanxue Gao,3,<none>,0,0,0,0,1,2,0
Jianhui Chen,3,<none>,0,0,1,0,2,0,0
Yi Chang,3,<none>,0,0,1,1,1,0,0
Shu-Tao Xia,3,<none>,0,0,0,0,2,1,0
Haiqin Yang,3,<none>,0,0,1,1,1,0,0
Ying Fan,3,<none>,0,0,0,0,1,1,1
Hsin-Yuan Huang,3,<none>,0,0,0,0,1,1,1
Lantao Yu,3,Stanford University,0,0,0,0,1,0,2
Shan You,3,<none>,0,0,0,1,1,1,0
Handong Zhao,3,<none>,0,0,0,2,1,0,0
Shen-Yi Zhao,3,<none>,0,0,0,1,2,0,0
Ruimin Hu,3,<none>,0,0,0,0,1,1,1
Palash Dey,3,<none>,0,0,0,1,1,1,0
Tom Lenaerts,3,<none>,0,0,0,0,3,0,0
Jörg Rothe,3,<none>,0,0,0,0,1,1,1
Xiaohua Liu,3,<none>,1,1,0,0,1,0,0
Yin Zhang,3,<none>,1,0,0,0,1,1,0
Chuanren Liu,3,<none>,0,0,0,0,1,1,1
Shaosheng Cao,3,<none>,0,0,0,1,1,1,0
Sujatha Das Gollapalli,3,<none>,0,1,0,1,1,0,0
Jayant Krishnamurthy,3,<none>,0,0,1,1,1,0,0
Shuangyin Li,3,<none>,0,0,0,0,1,2,0
Rebecca Hwa,3,<none>,0,0,0,0,1,1,1
Eiichiro Sumita,3,<none>,0,0,0,1,1,1,0
Hongyuan Mei,3,<none>,0,0,0,1,2,0,0
Jingjing Wang,3,University of Waterloo,0,0,0,1,1,0,1
Yalou Huang,3,<none>,0,0,0,1,1,1,0
Biao Zhang,3,University of Edinburgh,0,0,0,0,1,1,1
Byron C. Wallace,3,<none>,0,1,1,0,1,0,0
Ganbin Zhou,3,<none>,0,0,0,0,1,2,0
Bhuwan Dhingra,3,<none>,0,0,0,0,2,1,0
Min-Yen Kan,3,<none>,0,0,1,0,1,1,0
Jundong Li,3,<none>,0,0,0,0,1,2,0
Le Sun,3,<none>,0,0,0,2,1,0,0
Canasai Kruengkrai,3,<none>,0,0,0,0,1,1,1
Chikara Hashimoto,3,<none>,0,0,1,1,1,0,0
Bing Li,3,<none>,1,0,0,0,1,1,0
Wai Lam,3,<none>,0,0,0,0,1,0,2
Houfeng Wang,3,<none>,0,0,0,0,2,1,0
Meysam Aghighi,3,<none>,0,1,1,0,1,0,0
Frits de Nijs,3,<none>,0,0,1,0,1,1,0
Akshay Narayan,3,MIT CSAIL,0,0,0,0,2,0,1
Felipe Meneguzzi,3,<none>,1,0,0,0,1,1,0
